id,text,sentiment,
,Tyaha curraption hunna ni ta muji khate,Abusive,
,Tero baule bhanthyo,Abusive,
,18+ geet lai one of the best slap from this rost,Abusive,
,Khub ramro trend lyaea raixa... Aba Kun din nagai nachneya pani aauxa.. be ready girls....,Abusive,
,"Geet nai kasto chada ho …. Pani pani bhayo re , 😂",Abusive,
,Vai rate pani dinu par thiyo ni😔,Abusive,
,Yo k ti haru Lai 😂😂 ta mero k ta haru Le pani magne babau thieo,Abusive,
,Bubu k dakhako chusna dauna,Abusive,
,Rate kati ho 1 night ko bhalu,Abusive,
,totally nonsense k bakwass Guff Haneko😠,Abusive,
,Chor ho k p oli the most corrupted political person in the world,Abusive,
,Please Bring Sagar Dhakal...yo guffadi tested Failure Lai dherae ahile nabolaunu ..election aaudixa bhekhar ko Marketing nagarnu iniharu ko ahile,Abusive,
,euta chor le arko chor ko kura katexa LOL,Abusive,
,Toit j answer pani gumayera garxa sala buda 😂,Abusive,
,Oli lai hijo tika ko beer le aajjai hang haniraxa jasto xa.,Abusive,
,Ma lai Mero Nepal Desh pyaro Laag chha yesta muji khate Sarkar hoina,Abusive,
,Corruption ko main character talking about corruption. Ani yo show mah janu vaneko publicity stunt ho,Abusive,
,Bro kun muji ko interview ly ko waste time,Abusive,
,Giri bandu ko file khule si tapai ko ni gati scale sabai niskinxa vrastachari😡,Abusive,
,"Machikne haru, Democracy ako 30-35 barsa bhai sakyo",Abusive,
,"Muji bharkhar Giri Bandhu corruption ma terai naam ako cha, tyo Gokul Baskota yesai ko chela ho ani yo sangai autai ghar ma basthio",Abusive,
,Bakwas k k kura garxa gaaera herosta kaha kaha vanexa .,Abusive,
,Yeso mug haru lai podcast ma nabolam plzz🤣,Abusive,
,yo pm vako bela curroption vako xa tha vai vai pani he did nth sala,Abusive,
,"Cyber KO notice Aaye Pani jari rakhnus hjr aafno video ,kehi hudaina tauke haru sanga daraunu pardaina",Abusive,
,Hami bheda haru lai tw kai tha nai raina xa😂,Abusive,
,Saan  Gole .एक (Night) को 10000/- हजर दिन्छु आउनी हो धेरै पर्दैन सिरिप 4/-पतक थापे पुग्छ...??,Abusive,
,Yo gori KO ta mukhma majha aauxa,Abusive,
,Chikeko price kati ho  shreeya,Abusive,
,"Bahun jaat lay nepal chalaera bigardaiza, yo janjati xai ystoi raixa garnu",Abusive,
,Ma ta 1ganata chakaxu yar,Abusive,
,putiko size heramta,Abusive,
,Bhalu dindi puti dekha,Abusive,
,Thuk ka muji vhaluu vag muji tero bau lai bola muji chiknu,Abusive,
,Asto ko ta condo hanu parxa 😂,Abusive,
,Ke ho yesto 😂😂😂 thuika khatteni haru,Abusive,
,Timro puti dekhauna malai herna manlagyuo,Abusive,
,Chup Muji bauchikwaa Muji 😂😅,Abusive,
,Yo kt ko masterbation video aako xa,Abusive,
,Mailey puti chike vani kt haru kaile live audenan,Abusive,
,Machine valunee haru Kam xin kee,Abusive,
,Yo radi ko putti pukka phule ko hola yeslai khutta uthayara chikda balla tha hunxa😂,Abusive,
,Hjr ko video hera ra ta Mariko chikna man Lago ho,Abusive,
,Kasto LADO thannkeyo🎉,Abusive,
,sakxash bhane muji r dut dekhan,Abusive,
,Maa chiknevlado thankiyo,Abusive,
,Adress da garamla bhaluni,Abusive,
,Chumbak sar badhur dauba takla chai Dana thayo takla lobi nata,Abusive,
,Yo prachande lai bolna laaj xaina Jo chor uskai thulo sor,Abusive,
,Abo timi chor haru ka din ulto suru vhyo ukhane pachandy bamy sere madhby abo ko palo balen ?,Abusive,
,kpko palama chahin pradhan mantriko bisheshadhikar sakie6? arule ta samsad bighatan garda sambidhan sammat hunthyo.ailechahi ghanta bho?,Abusive,
,Prachand jati garna garish aba Nepali janata ko palo ho aba tha paulas,Abusive,
,Prachanda chor Baburam Bhattarai Chor,Abusive,
,Singha durbar puger mareko muji biralo ekchin sigha jasari garjincha re. Bhatuwa haru aafno maan pari garnera lutnu luteko cha. Sino khani gidda haru.,Abusive,
,Sala chor haru ko jamat,Abusive,
,Yo muji nea ka bhastrachari harule jhan esewako customer badhaye bill tiraune nam ma,Abusive,
,Thukka chor haru !,Abusive,
,bheda haruko kaam bhandani saayed bhada ka gundaa (rented thugs) haruko kaam hola,Abusive,
,These are the same fuckers saying 'Sarkar le des bigaryo',Abusive,
,Hmmm. dubyo muji,Abusive,
,Yesta muji haru dubnai parcha.,Abusive,
,"muji library ma basera reddit kholeko, esto has uthyo, sab le twalla parera herdai chan",Abusive,
,Sala Facebook ma eauta Organic k vanne page le yei halya thyo.,Abusive,
,Once there was a Sale in Muji. Together they formed Sale Muji!!,Abusive,
,Muji lai ramro sanga jogauna nasakepaxi estai hunxa.,Abusive,
,So what's the new update on Suraj Randi vaidya and Vijay muji duggard?,Abusive,
,tyo randi ko kura k garni khate lai sisnu pani lagaunu parni chakai chak ma,Abusive,
,Bandiko Raan,Abusive,
,Just like the world ‘lado’ in hindi,Abusive,
,"Ajhai downvote gar randi haru, maile cmnt ra post garna namilne gari mero karma -50 puraide khate haru",Abusive,
,"Machha-khane, besh(ya)-sharam, randi-orton,",Abusive,
,Khanapakyooo. CanIfuckYou.,Abusive,
,Dui poka dudh paum na sauni,Abusive,
,Chaat dinu na vaiya,Abusive,
,"Maas ko dal , Machis , thees , kando kharani",Abusive,
,"Ranmati , chitarne , radi ko chora",Abusive,
,Tmro dad. Jetha. Muhi. Gadha. Kathey(this word is so demeaning ATI risuthda matra bhanu manparxa),Abusive,
,Saley ko meaning ka ho ?,Abusive,
,"Budi ko bhai... Ergo tero didi mero budi. Very heavy gali, but it's thrown around like shit means nothing. Kind of like tero bau ko tilo and teri ama tokne",Abusive,
,Gaand guleli kando kharani,Abusive,
,"Myakuri, ma-ma ko xora, mula saag,",Abusive,
,"Machikney tato pani magako, sun haleko pani diye cha ta, 145 rs for a glass of hot water",Abusive,
,Yasto yasto bewakoof haru lai invite garna Banda gara hai.. yo balen Shah najik kaa content creators haru hamesa kina unko Ra rsp KO barema negative Kura garneharulai Matra invite garxan??,Abusive,
,this guy is a joke not a doctor,Abusive,
,"awani tutisakeko, anuhar herda swasni le kutisakeko!",Abusive,
,Nepal ma paisa vayo vani GU faldeye pani bikxa 😂,Abusive,
,After watching this video Nepal police may be like Pakad chikney lai.,Abusive,
,testo hunxa mugi Malai tha xaina 😂,Abusive,
,"Apurbhe ko sense of humor ta guuu nai xa...ali kam bolne gara bro tippani interesting hunxa.....padeko jasto kura garxa....kura guu nai vayeni utsav dai ko jaasto heavy huna parxa, constipated guu",Abusive,
,Sacar - ladoo kha is always epic,Abusive,
,Kasta muji laai neta vannu parni xixixi khate,Abusive,
,"Balen ko barema Bolna suhayena,haisiyet pugena hau basnet jii ra tapai jasto balatkar ko arop lageko manxe ley balen birudda boleko kasaile pattaune bala nii xainan",Abusive,
,talai  corruption  ko neta da....... yeslai bhagwan kin na nalageko kuni 40 barsa desh lutnae lutera puganae madae pravata,Abusive,
,Yes ko juibro ma chaku lagideu deu  sher Bahadur ko jasto,Abusive,
,Tyaha curraption hunna ni ta muji khate,Abusive,
,Tero baule bhanthyo,Abusive,
,18+ geet lai one of the best slap from this rost,Abusive,
,Khub ramro trend lyaea raixa... Aba Kun din nagai nachneya pani aauxa.. be ready girls....,Abusive,
,"Geet nai kasto chada ho …. Pani pani bhayo re , 😂",Abusive,
,Vai rate pani dinu par thiyo ni😔,Abusive,
,Yo k ti haru Lai 😂😂 ta mero k ta haru Le pani magne babau thieo,Abusive,
,Bubu k dakhako chusna dauna,Abusive,
,Rate kati ho 1 night ko bhalu,Abusive,
,totally nonsense k bakwass Guff Haneko😠,Abusive,
,Chor ho k p oli the most corrupted political person in the world,Abusive,
,Please Bring Sagar Dhakal...yo guffadi tested Failure Lai dherae ahile nabolaunu ..election aaudixa bhekhar ko Marketing nagarnu iniharu ko ahile,Abusive,
,euta chor le arko chor ko kura katexa LOL,Abusive,
,Toit j answer pani gumayera garxa sala buda 😂,Abusive,
,Oli lai hijo tika ko beer le aajjai hang haniraxa jasto xa.,Abusive,
,Ma lai Mero Nepal Desh pyaro Laag chha yesta muji khate Sarkar hoina,Abusive,
,Corruption ko main character talking about corruption. Ani yo show mah janu vaneko publicity stunt ho,Abusive,
,Bro kun muji ko interview ly ko waste time,Abusive,
,Giri bandu ko file khule si tapai ko ni gati scale sabai niskinxa vrastachari😡,Abusive,
,"Machikne haru, Democracy ako 30-35 barsa bhai sakyo",Abusive,
,"Muji bharkhar Giri Bandhu corruption ma terai naam ako cha, tyo Gokul Baskota yesai ko chela ho ani yo sangai autai ghar ma basthio",Abusive,
,Bakwas k k kura garxa gaaera herosta kaha kaha vanexa.,Abusive,
,Yeso mug haru lai podcast ma nabolam plzz🤣,Abusive,
,yo pm vako bela curroption vako xa tha vai vai pani he did nth sala,Abusive,
,"Cyber KO notice Aaye Pani jari rakhnus hjr aafno video ,kehi hudaina tauke haru sanga daraunu pardaina",Abusive,
,Hami bheda haru lai tw kai tha nai raina xa😂,Abusive,
,Saan  Gole .एक (Night) को 10000/- हजर दिन्छु आउनी हो धेरै पर्दैन सिरिप 4/-पतक थापे पुग्छ...??,Abusive,
,Yo gori KO ta mukhma majha aauxa,Abusive,
,Chikeko price kati ho  shreeya,Abusive,
,"Bahun jaat lay nepal chalaera bigardaiza, yo janjati xai ystoi raixa garnu",Abusive,
,Ma ta 1ganata chakaxu yar,Abusive,
,putiko size heramta,Abusive,
,Bhalu dindi puti dekha,Abusive,
,Thuk ka muji vhaluu vag muji tero bau lai bola muji chiknu,Abusive,
,Asto ko ta condo hanu parxa 😂,Abusive,
,Ke ho yesto 😂😂😂 thuika khatteni haru,Abusive,
,Timro puti dekhauna malai herna manlagyuo,Abusive,
,Overr Edit xa ta ***Hub kai clip haaldeko?😂,Abusive,
,Nepal ma kahabancha Bulufim xxxvideo ❤,Abusive,
,Mallai pontar Banin malago aba ma kahajapacha Bulufim Hero xxxvideo my Nepal kathamadu Nepal❤,Abusive,
,Yo thahanahunuparney raj raix jharey,Abusive,
,Chada kti rahex,Abusive,
,Ta duetai lae jhundyayer sisno pani laune manxa,Abusive,
,budile chai kina xodeko tw😂😂😂,Abusive,
,Inka ta mms hai na😅,Abusive,
,Yeuta valuni ani euta viringe kta,Abusive,
,talai aamaa janmako kin kalanka,Abusive,
,Aba tero aama ra Didi bahini xori Lai balat kar hatya hunxa aba vanera buj nepalma la,Abusive,
,Gyda chapaunu parcha aanuhar pani tystai cha dat dukhyko thik huncha,Abusive,
,kha dekwko 😮behe ganey ho,Abusive,
,"Yesko bihe ta kasto keta sanga hunchha hola,yesle pachhi pachhutau6",Abusive,
,Asto jhat haru ko I'd suspend kin gardai ho YouTube la tiktok la,Abusive,
,sti gothalo jada gare ko bhuleko maya,Abusive,
,Ma ni aauxu la pron panaunu parx,Abusive,
,Hi moti kata ho timi,Abusive,
,Kina bigreko hola hai yasari gharma buda le mero budi kamauna gaeko xa vanera kasto khusi hudai baseko hola yata chahi yasto dance xixixixi,Abusive,
,Chikan dinxo soltini,Abusive,
,Purai kapadai kholera dekaidey yr naked heram ani ek 6olam,Abusive,
,Mero laro pathau,Abusive,
,Jiudai aago lagaunu parne,Abusive,
,Hamro nepali didi baini daju bhai haru k saro bigreko hola hau ma nepali vannu ni lag lagxa hau sachai hau 😡,Abusive,
,challenge re yo raini ko ejjat vanne rahena xa sonny rai henkhama k ho para,Abusive,
,Chakra chai dada ni ho khatra ho bro,Abusive,
,yesto keti haru le garda aru keti haruko badnam hunxa,Abusive,
,Ta cai khub Gatilo vayes radi 😂 billa,Abusive,
,bina aama bau ka virus santanharu.,Abusive,
,Bau aama gatilo navako chora chori astai ho,Abusive,
,Hoinaw Pagal thana kholay raw astoo haruu la halnuu parxaw,Abusive,
,Outar saudi oman barain kubet uae etyadi galf country ma xas  timiharu vanda aru koi xaina yo duniyama jpt  moj kacyada ko mahal  sakhab kal aauxa koi din  pakh smji rakh  future  tha xaina talai,Abusive,
,Yo pagal haru ko dhad khuskaunu parne,Abusive,
,Timi harulai vetaye vane sidha kating bujisni rada radi ho gu khayera hurkeka paribar gu khane mukh tero out,Abusive,
,k Jana chat maa chakre le dekhayo hijir Pani dekhaunu na re 😂,Abusive,
,Yo nepalko saba bhada besya manxe ko rupma chinincha,Abusive,
,Yo boula boulai harulai vete vane sidhai marxu,Abusive,
,Ta valu ho jel basera niskeko ho yo valu hengkhama Rai ho yasko name arkako Ghar bigradai hidxe yo!!,Abusive,
,Lac lagdaina macikne valu,Abusive,
,Ta jasto pasuharule jamadinu tholo galti ho,Abusive,
,job lose dhartika bojha haru,Abusive,
,Aanath ko santan le Je pani bolchha ini Haru ko pakkai femly Chhai na bhako bhae,Abusive,
,yesto xada kta kt ko video k haleko hola yar hait bikriti failaune kira haru ...yo tiktok ab band garnu parxa nepal ma,Abusive,
,a k chokho banna khajxas muji bhalu ta jhan first valu hos.,Abusive,
,Yo valuni ko chai ghar pariwar xaina ki Kya ho,Abusive,
,yankhama timita lastai  bikreko ketipo raxasta kalakar banxasta,Abusive,
,Khatea bheajati muji Haru  Tiktoker muji,Abusive,
,Yo balu muji bejeti haru  live ma baera jpt bolxas yeatai haru ko karanle garda samaj ma burbesani badeko  ho,Abusive,
,"Khate, khateni thukkah dhartiko bojh haruu",Abusive,
,Bby timro nbr send gar na ma vatna Auxu,Abusive,
,Yo sar kaar rd yo desh Ko preseason  le kina yo Jaatra herera nase ko chha yesto byakti ra you tube lai kina  kaar bahi Gardaina ?,Abusive,
,Iniharuko tik tok I'd k ho yll khoji khoji report garera luck gardinu parxa ....yestale ho tik tok laii band garauna baddye banako,Abusive,
,Yo valu bhaixe yo kt chinxu ma budo huda hudai arkako ghar bigarera jel basera niskeko ho yo!!,Abusive,
,Yastai pariwar bata ayeka hun yini haru mind nagarnu hol kasaile pani,Abusive,
,Vetayesi sidhai goli dharanma hijo thokeko goli testai aba yastale dhesai ganaune banayo pakh,Abusive,
,Tudikhel ma lagera 100 100 korra hannu parne,Abusive,
,Chakre chakka ra yo rondi keti duitoi ko chak chik chhu....,Abusive,
,Yasto bolne haru lai ta sidai thoboda uthaibdeunahooo,Abusive,
,Ianihsruko kohi aaphataharu xaina keho kasto xada boleko kasaile kehi garma sakdaina.kina,Abusive,
,Taile tiktok dekheko thiyanash ho paishsh camaunu xa ho tero budi lai bechera paisa camaya tara nepalko bejat na gara ok,Abusive,
,Iniharuleta Manchhe le hageko achi ra ghas khanu ni ki bhat khako,Abusive,
,Boleko video kahi janna yastalai xani xani khaldo ma parxas tero jindagi thukka,Abusive,
,Khadi ma bhalu ra boka haru ko kam rahena xa🤦🏽🤣,Abusive,
,First girl....c deserve to b my girl friend... anyway love from Bhutan❤❤❤,Abusive,
,Pani Pani Banyo Vane Kte Ko Name K hora?,Abusive,
,Bijok herw Nepal KO thukka  Dress le n pugerw school uniform pni xodenw,Abusive,
,Timro puti manparyo chikna deu na,Abusive,
,chhada. garana. Ho.   mo. yu,Abusive,
,Yo dohori gayanma Kathmandu padhelekheka basinda bhanda sudur purba wa pashim ka anapadha nara naariharu dherai maati chha bhanne yo yeutai mata le pani pusti garchha.  Ye sabai bhai bahiniharu lae sahashra dhanyabad.,Abusive,
,Ramro Ramro kurale panita Manish haru lai hasauna sakinca hajur.Hasauna ke chada Kura bolnei parchaki kyao?,Abusive,
,Thuki gus to manchy tasti chus bichar kura poni,Abusive,
,Comady baje subh namaskaram yo chhada jokes ma  keti Hanseko  aawaz kina baje ketiharule pni sunney garxa.,Abusive,
,Tero bau ko aalu bamna,Abusive,
,Jaanykoyaterychanepplilay.yota.old.vhyra.keena.yestokuragarykocha.,Abusive,
,Baje Mann parena gheen lagyo,Abusive,
,Thulo dherai khoje chiplera ladinxa hajur,Abusive,
,shonika ko antrbarta sarai mn prx uhako boli sabda...,Non Abusive,
,aakha rasayo surya ruda 😭😍,Non Abusive,
,enilai nay garai dinus aayush sir arko video ma herna pau,Non Abusive,
,"zoro ako lai kina hospital, cetamol khaye ta bahyo ta",Non Abusive,
,ratna park ko bus park m shopping mall banakox kasle ho khojnu pareu,Non Abusive,
,lamjung tira ho kyao,Non Abusive,
,mero mami pani yestai hunuhunxs,Non Abusive,
,great kuro abishek guru,Non Abusive,
,yo youtube channel lay deas ko lagi dinesh bk ko government lai support garidinu hunxha ki,Non Abusive,
,very good yi mahila mp lai dhanyebad x,Non Abusive,
,npl govt le strictly nitiniyam lyaunu paryo ni jastai gulf ma kada kanum xa asari lyaunu paryo sansad ma national language bolnu parxa adi afno national speech garna audain vane kasari sansad banxa kasari kam garxa kasari tesle desh chalauxa asto ni hunxa .,Non Abusive,
,hami sabaile khojeko candidate lyaunuvayo….pls kindly call bikram bk too,Non Abusive,
,"sabai kura ramro taaa chadai cha yo show ko but who ever dose that contour on gauri rai’s nose , please !! 😁",Non Abusive,
,katti mitho gaunu vako sarai man parxa uhako awaaj ❤️❤️lots of love,Non Abusive,
,thank you very much lahure bro sano nani ko lagi sabai tyagnu vayo congratulations dubai janalai,Non Abusive,
,ahha kati mahan nari salam xa sis maro tapai lai,Non Abusive,
,english ma dipendra ji le kina interview linu hunna? uha ta phd student journalism ko haina ra?,Non Abusive,
,congaratss both... nani ko lagi ekdam khusi lagyo bt yo aaimai lai dekherw ajhai ris moreko xuina mero.... moile tw thulo kam gareko roixu vanne lagyo hola samman pauda... lucky roixs buda rw xori lai sadai maya n samman gares jathiiii,Non Abusive,
